traffic_speed,day,week_day,time
 36.4976028889,56,saturday,4.0
 35.4334084444,56,saturday,4.15
 39.9042397778,56,saturday,4.30
 38.9625702222,56,saturday,4.45
 40.5083877778,56,saturday,5.0
 45.6339033333,56,saturday,5.15
 48.051784,56,saturday,5.30
 54.6440193333,56,saturday,5.45
 55.8903604444,56,saturday,6.0
 44.47875,56,saturday,6.15
 35.0118086667,56,saturday,6.30
 31.4271104444,56,saturday,6.45
 29.8120753333,56,saturday,7.0
 29.7276355556,56,saturday,7.15
 27.3507044209,56,saturday,7.30
 19.4896878022,56,saturday,7.45
 15.6139700546,56,saturday,8.0
 19.2462937859,56,saturday,8.15
 22.509330386,56,saturday,8.30
 20.1410239965,56,saturday,8.45
 19.2958956322,56,saturday,9.0
 24.5623673716,56,saturday,9.15
 30.3201257471,56,saturday,9.30
 34.6531707882,56,saturday,9.45
 30.8730188276,56,saturday,10.0
 20.3149130306,56,saturday,10.15
 14.4665366506,56,saturday,10.30
 15.4574858154,56,saturday,10.45
 17.3518332139,56,saturday,11.0
 20.6864644063,56,saturday,11.15
 30.6040523758,56,saturday,11.30
 33.1147158012,56,saturday,11.45
 28.4332227797,56,saturday,12.0
 21.4327540683,56,saturday,12.15
 15.8903600637,56,saturday,12.30
 18.1672000974,56,saturday,12.45
 30.1057219917,56,saturday,13.0
 44.4152726667,56,saturday,13.15
 46.1716222682,56,saturday,13.30
 37.6891790476,56,saturday,13.45
 36.9773917323,56,saturday,14.0
 37.7920264215,56,saturday,14.15
 33.7424629801,56,saturday,14.30
 34.292990651,56,saturday,14.45
 31.874179543,56,saturday,15.0
 24.2666370207,56,saturday,15.15
 24.2863394893,56,saturday,15.30
 30.0902799954,56,saturday,15.45
 30.5880205449,56,saturday,16.0
 30.4862779841,56,saturday,16.15
 34.8208208312,56,saturday,16.30
 34.1496067502,56,saturday,16.45
 30.3920266179,56,saturday,17.0
 31.6896677086,56,saturday,17.15
 30.1651597307,56,saturday,17.30
 22.3645289476,56,saturday,17.45
 16.0788158241,56,saturday,18.0
 18.4361736817,56,saturday,18.15
 26.3738505996,56,saturday,18.30
 33.7858388506,56,saturday,18.45
 36.5018016398,56,saturday,19.0
 36.1858591111,56,saturday,19.15
 35.9422222222,56,saturday,19.30
 36.6369284444,56,saturday,19.45
 37.3947493333,56,saturday,20.0
 36.9933342222,56,saturday,20.15
 37.0102168889,56,saturday,20.30
 40.3300455556,56,saturday,20.45
 42.2793917778,56,saturday,21.0
 40.9723604444,56,saturday,21.15
 42.0088417778,56,saturday,21.30
 41.3637144444,56,saturday,21.45
 38.9287006667,56,saturday,22.0
 41.2783635556,56,saturday,22.15
 41.5825731111,56,saturday,22.30
 38.7162248889,56,saturday,22.45
 40.5022128889,56,saturday,23.0
 42.4420488889,56,saturday,23.15
 39.34669,56,saturday,23.30
 39.0123584444,56,saturday,23.45
