road_segment_id,time_stamp,traffic_speed,day,week_day,time,hour,min 
1802838360064, 1623, 36.9347593333,16,monday,21.45,21,45
1802838360064, 1624, 37.2459344444,16,monday,22.0,22,0
1802838360064, 1625, 39.5851877778,16,monday,22.15,22,15
1802838360064, 1626, 44.5508828889,16,monday,22.30,22,30
1802838360064, 1627, 47.6124002222,16,monday,22.45,22,45
1802838360064, 1628, 41.9409204444,16,monday,23.0,23,0
1802838360064, 1629, 38.9908253333,16,monday,23.15,23,15
1802838360064, 1630, 37.4493493333,16,monday,23.30,23,30
1802838360064, 1631, 35.0518888889,16,monday,23.45,23,45
1802838360064, 1632, 37.4323664444,17,tuesday,0.0,0,0
1802838360064, 1633, 40.4482875556,17,tuesday,0.15,0,15
1802838360064, 1634, 47.4010326667,17,tuesday,0.30,0,30
1802838360064, 1635, 49.7449626667,17,tuesday,0.45,0,45
1802838360064, 1636, 45.7027102222,17,tuesday,1.0,1,0
1802838360064, 1637, 46.3418164444,17,tuesday,1.15,1,15
1802838360064, 1638, 46.6302786667,17,tuesday,1.30,1,30
1802838360064, 1639, 51.9790948889,17,tuesday,1.45,1,45
1802838360064, 1640, 50.2921484444,17,tuesday,2.0,2,0
1802838360064, 1641, 45.0083602222,17,tuesday,2.15,2,15
1802838360064, 1642, 49.5020415556,17,tuesday,2.30,2,30
1802838360064, 1643, 53.763912249,17,tuesday,2.45,2,45
1802838360064, 1644, 58.3026854131,17,tuesday,3.0,3,0
1802838360064, 1645, 59.9531138997,17,tuesday,3.15,3,15
1802838360064, 1646, 55.3636386437,17,tuesday,3.30,3,30
1802838360064, 1647, 52.1598248656,17,tuesday,3.45,3,45
1802838360064, 1648, 51.9326231884,17,tuesday,4.0,4,0
1802838360064, 1649, 45.8426399671,17,tuesday,4.15,4,15
1802838360064, 1650, 44.8007575556,17,tuesday,4.30,4,30
1802838360064, 1651, 50.5188144444,17,tuesday,4.45,4,45
1802838360064, 1652, 46.2781168889,17,tuesday,5.0,5,0
1802838360064, 1653, 42.9101557778,17,tuesday,5.15,5,15
1802838360064, 1654, 47.3013922222,17,tuesday,5.30,5,30
1802838360064, 1655, 42.971414,17,tuesday,5.45,5,45
1802838360064, 1656, 38.4150864444,17,tuesday,6.0,6,0
1802838360064, 1657, 42.7228677778,17,tuesday,6.15,6,15
1802838360064, 1658, 40.4756475556,17,tuesday,6.30,6,30
1802838360064, 1659, 31.831616,17,tuesday,6.45,6,45
1802838360064, 1660, 31.3110662222,17,tuesday,7.0,7,0
1802838360064, 1661, 26.9791357778,17,tuesday,7.15,7,15
1802838360064, 1662, 20.2013115556,17,tuesday,7.30,7,30
1802838360064, 1663, 24.5679602222,17,tuesday,7.45,7,45
1802838360064, 1664, 27.6786562222,17,tuesday,8.0,8,0
1802838360064, 1665, 27.5337733333,17,tuesday,8.15,8,15
1802838360064, 1666, 27.4812457778,17,tuesday,8.30,8,30
1802838360064, 1667, 24.5477293111,17,tuesday,8.45,8,45
1802838360064, 1668, 18.8910705556,17,tuesday,9.0,9,0
1802838360064, 1669, 13.7057712,17,tuesday,9.15,9,15
1802838360064, 1670, 15.079957,17,tuesday,9.30,9,30
1802838360064, 1671, 22.2202961556,17,tuesday,9.45,9,45
1802838360064, 1672, 26.0499229333,17,tuesday,10.0,10,0
1802838360064, 1673, 19.6706295556,17,tuesday,10.15,10,15
1802838360064, 1674, 13.3186393333,17,tuesday,10.30,10,30
1802838360064, 1675, 14.833251,17,tuesday,10.45,10,45
1802838360064, 1676, 22.9532616222,17,tuesday,11.0,11,0
1802838360064, 1677, 33.4057295556,17,tuesday,11.15,11,15
1802838360064, 1678, 36.47097,17,tuesday,11.30,11,30
1802838360064, 1679, 35.1177206667,17,tuesday,11.45,11,45
1802838360064, 1680, 35.1857704444,17,tuesday,12.0,12,0
1802838360064, 1681, 35.134836,17,tuesday,12.15,12,15
1802838360064, 1682, 36.2314195556,17,tuesday,12.30,12,30
1802838360064, 1683, 39.2385986667,17,tuesday,12.45,12,45
1802838360064, 1684, 39.8097953333,17,tuesday,13.0,13,0
1802838360064, 1685, 35.2578533333,17,tuesday,13.15,13,15
1802838360064, 1686, 32.2589906667,17,tuesday,13.30,13,30
1802838360064, 1687, 31.2864837778,17,tuesday,13.45,13,45
1802838360064, 1688, 29.4323788889,17,tuesday,14.0,14,0
1802838360064, 1689, 31.9066331111,17,tuesday,14.15,14,15
1802838360064, 1690, 31.12527,17,tuesday,14.30,14,30
1802838360064, 1691, 28.5649535556,17,tuesday,14.45,14,45
1802838360064, 1692, 29.5203477778,17,tuesday,15.0,15,0
1802838360064, 1693, 30.0520202222,17,tuesday,15.15,15,15
1802838360064, 1694, 32.2038693333,17,tuesday,15.30,15,30
1802838360064, 1695, 34.3665575556,17,tuesday,15.45,15,45
1802838360064, 1696, 34.93081,17,tuesday,16.0,16,0
1802838360064, 1697, 34.711366,17,tuesday,16.15,16,15
1802838360064, 1698, 31.428734,17,tuesday,16.30,16,30
1802838360064, 1699, 28.5138117778,17,tuesday,16.45,16,45
1802838360064, 1700, 30.3249942222,17,tuesday,17.0,17,0
1802838360064, 1701, 28.3073535556,17,tuesday,17.15,17,15
1802838360064, 1702, 24.9298828889,17,tuesday,17.30,17,30
1802838360064, 1703, 23.1110786667,17,tuesday,17.45,17,45
1802838360064, 1704, 21.8084075556,17,tuesday,18.0,18,0
1802838360064, 1705, 24.2378291111,17,tuesday,18.15,18,15
1802838360064, 1706, 30.4082586667,17,tuesday,18.30,18,30
1802838360064, 1707, 33.6619911111,17,tuesday,18.45,18,45
1802838360064, 1708, 31.0020444444,17,tuesday,19.0,19,0
1802838360064, 1709, 34.8041073333,17,tuesday,19.15,19,15
1802838360064, 1710, 39.0723466667,17,tuesday,19.30,19,30
1802838360064, 1711, 36.7925364444,17,tuesday,19.45,19,45
1802838360064, 1712, 37.330936,17,tuesday,20.0,20,0
1802838360064, 1713, 38.6788135556,17,tuesday,20.15,20,15
1802838360064, 1714, 37.6589151111,17,tuesday,20.30,20,30
1802838360064, 1715, 41.9952544444,17,tuesday,20.45,20,45
1802838360064, 1716, 45.5051186667,17,tuesday,21.0,21,0
1802838360064, 1717, 44.303658,17,tuesday,21.15,21,15
1802838360064, 1718, 41.9724453333,17,tuesday,21.30,21,30
1802838360064, 1719, 40.7523482222,17,tuesday,21.45,21,45
1802838360064, 1720, 40.1625486643,17,tuesday,22.0,22,0
1802838360064, 1721, 38.9438202469,17,tuesday,22.15,22,15
1802838360064, 1722, 44.2522368604,17,tuesday,22.30,22,30
1802838360064, 1723, 46.1911202222,17,tuesday,22.45,22,45
1802838360064, 1724, 43.726226,17,tuesday,23.0,23,0
1802838360064, 1725, 43.3847062222,17,tuesday,23.15,23,15
1802838360064, 1726, 41.5251102222,17,tuesday,23.30,23,30
1802838360064, 1727, 42.9174073333,17,tuesday,23.45,23,45
1802838360064, 1728, 42.753968,18,wednesday,0.0,0,0
1802838360064, 1729, 37.1569448889,18,wednesday,0.15,0,15
1802838360064, 1730, 44.1382588889,18,wednesday,0.30,0,30
1802838360064, 1731, 47.1292117778,18,wednesday,0.45,0,45
1802838360064, 1732, 44.7426106667,18,wednesday,1.0,1,0
1802838360064, 1733, 51.1245486667,18,wednesday,1.15,1,15
1802838360064, 1734, 46.4730733333,18,wednesday,1.30,1,30
1802838360064, 1735, 39.6648768889,18,wednesday,1.45,1,45
1802838360064, 1736, 41.5074893333,18,wednesday,2.0,2,0
1802838360064, 1737, 42.8060584444,18,wednesday,2.15,2,15
1802838360064, 1738, 38.0806171111,18,wednesday,2.30,2,30
1802838360064, 1739, 40.755552,18,wednesday,2.45,2,45
1802838360064, 1740, 43.3077862222,18,wednesday,3.0,3,0
1802838360064, 1741, 35.7875697778,18,wednesday,3.15,3,15
1802838360064, 1742, 37.2073128889,18,wednesday,3.30,3,30
1802838360064, 1743, 39.0597815556,18,wednesday,3.45,3,45
1802838360064, 1744, 34.4595746667,18,wednesday,4.0,4,0
1802838360064, 1745, 36.0550702222,18,wednesday,4.15,4,15
1802838360064, 1746, 40.4627766667,18,wednesday,4.30,4,30
1802838360064, 1747, 41.4984097778,18,wednesday,4.45,4,45
1802838360064, 1748, 49.9586244444,18,wednesday,5.0,5,0
1802838360064, 1749, 52.3773726667,18,wednesday,5.15,5,15
1802838360064, 1750, 42.8917357778,18,wednesday,5.30,5,30
1802838360064, 1751, 42.7814704444,18,wednesday,5.45,5,45
1802838360064, 1752, 50.2349684444,18,wednesday,6.0,6,0
1802838360064, 1753, 52.1229491111,18,wednesday,6.15,6,15
1802838360064, 1754, 44.8809844444,18,wednesday,6.30,6,30
1802838360064, 1755, 38.772318,18,wednesday,6.45,6,45
1802838360064, 1756, 34.872202,18,wednesday,7.0,7,0
1802838360064, 1757, 26.0600818222,18,wednesday,7.15,7,15
1802838360064, 1758, 21.2332002889,18,wednesday,7.30,7,30
1802838360064, 1759, 22.4540198444,18,wednesday,7.45,7,45
1802838360064, 1760, 24.6896416,18,wednesday,8.0,8,0
1802838360064, 1761, 29.0300742222,18,wednesday,8.15,8,15
1802838360064, 1762, 29.8302084444,18,wednesday,8.30,8,30
1802838360064, 1763, 25.9919403556,18,wednesday,8.45,8,45
1802838360064, 1764, 18.3952659111,18,wednesday,9.0,9,0
1802838360064, 1765, 18.0215752,18,wednesday,9.15,9,15
1802838360064, 1766, 22.5285556444,18,wednesday,9.30,9,30
1802838360064, 1767, 20.2030513333,18,wednesday,9.45,9,45
1802838360064, 1768, 20.1845133333,18,wednesday,10.0,10,0
1802838360064, 1769, 24.5961815556,18,wednesday,10.15,10,15
1802838360064, 1770, 32.8819451111,18,wednesday,10.30,10,30
1802838360064, 1771, 36.4895015556,18,wednesday,10.45,10,45
1802838360064, 1772, 32.5281497778,18,wednesday,11.0,11,0
1802838360064, 1773, 32.3881462222,18,wednesday,11.15,11,15
1802838360064, 1774, 33.3905784444,18,wednesday,11.30,11,30
1802838360064, 1775, 33.9351255556,18,wednesday,11.45,11,45
1802838360064, 1776, 35.1749582222,18,wednesday,12.0,12,0
1802838360064, 1777, 35.831018,18,wednesday,12.15,12,15
1802838360064, 1778, 38.555442,18,wednesday,12.30,12,30
1802838360064, 1779, 37.8099711111,18,wednesday,12.45,12,45
1802838360064, 1780, 30.9453222222,18,wednesday,13.0,13,0
1802838360064, 1781, 34.2725364444,18,wednesday,13.15,13,15
1802838360064, 1782, 40.4057284444,18,wednesday,13.30,13,30
1802838360064, 1783, 35.7417991111,18,wednesday,13.45,13,45
1802838360064, 1784, 32.2097833333,18,wednesday,14.0,14,0
1802838360064, 1785, 31.6297488889,18,wednesday,14.15,14,15
1802838360064, 1786, 32.2061273333,18,wednesday,14.30,14,30
1802838360064, 1787, 34.1098351111,18,wednesday,14.45,14,45
1802838360064, 1788, 35.574376,18,wednesday,15.0,15,0
1802838360064, 1789, 35.0473642222,18,wednesday,15.15,15,15
1802838360064, 1790, 34.0244634488,18,wednesday,15.30,15,30
1802838360064, 1791, 31.1847829333,18,wednesday,15.45,15,45
1802838360064, 1792, 29.9054860331,18,wednesday,16.0,16,0
1802838360064, 1793, 33.5971428889,18,wednesday,16.15,16,15
1802838360064, 1794, 32.1596408889,18,wednesday,16.30,16,30
1802838360064, 1795, 28.4146846667,18,wednesday,16.45,16,45
1802838360064, 1796, 26.2434108889,18,wednesday,17.0,17,0
1802838360064, 1797, 24.6048273333,18,wednesday,17.15,17,15
1802838360064, 1798, 26.16948,18,wednesday,17.30,17,30
1802838360064, 1799, 28.7911042222,18,wednesday,17.45,17,45
1802838360064, 1800, 28.8056873333,18,wednesday,18.0,18,0
1802838360064, 1801, 29.146288,18,wednesday,18.15,18,15
1802838360064, 1802, 30.9064997778,18,wednesday,18.30,18,30
1802838360064, 1803, 31.2491186667,18,wednesday,18.45,18,45
1802838360064, 1804, 32.5644597778,18,wednesday,19.0,19,0
1802838360064, 1805, 36.189922,18,wednesday,19.15,19,15
1802838360064, 1806, 38.8274662222,18,wednesday,19.30,19,30
1802838360064, 1807, 39.6559944444,18,wednesday,19.45,19,45
1802838360064, 1808, 36.8967117778,18,wednesday,20.0,20,0
1802838360064, 1809, 34.4100586667,18,wednesday,20.15,20,15
1802838360064, 1810, 33.2519893333,18,wednesday,20.30,20,30
1802838360064, 1811, 34.1171526667,18,wednesday,20.45,20,45
1802838360064, 1812, 38.8397973333,18,wednesday,21.0,21,0
1802838360064, 1813, 37.8270502222,18,wednesday,21.15,21,15
1802838360064, 1814, 36.2271791111,18,wednesday,21.30,21,30
1802838360064, 1815, 34.8853611111,18,wednesday,21.45,21,45
1802838360064, 1816, 34.8840042222,18,wednesday,22.0,22,0
1802838360064, 1817, 39.0520984444,18,wednesday,22.15,22,15
1802838360064, 1818, 38.7420017778,18,wednesday,22.30,22,30
1802838360064, 1819, 38.3927375556,18,wednesday,22.45,22,45
1802838360064, 1820, 42.3495986667,18,wednesday,23.0,23,0
1802838360064, 1821, 41.3506102222,18,wednesday,23.15,23,15
1802838360064, 1822, 40.3599731111,18,wednesday,23.30,23,30
1802838360064, 1823, 44.727346,18,wednesday,23.45,23,45
1802838360064, 1824, 43.963078,19,thursday,0.0,0,0
1802838360064, 1825, 36.1358955556,19,thursday,0.15,0,15
1802838360064, 1826, 35.0738373333,19,thursday,0.30,0,30
1802838360064, 1827, 35.3282386667,19,thursday,0.45,0,45
1802838360064, 1828, 35.0210471111,19,thursday,1.0,1,0
1802838360064, 1829, 43.8276908889,19,thursday,1.15,1,15
1802838360064, 1830, 48.3512702222,19,thursday,1.30,1,30
1802838360064, 1831, 43.8331002222,19,thursday,1.45,1,45
1802838360064, 1832, 41.8121864444,19,thursday,2.0,2,0
1802838360064, 1833, 41.4415111111,19,thursday,2.15,2,15
1802838360064, 1834, 42.017162,19,thursday,2.30,2,30
1802838360064, 1835, 40.9517802222,19,thursday,2.45,2,45
1802838360064, 1836, 37.1028413333,19,thursday,3.0,3,0
1802838360064, 1837, 40.9648791111,19,thursday,3.15,3,15
1802838360064, 1838, 53.1620651111,19,thursday,3.30,3,30
1802838360064, 1839, 60.3340397778,19,thursday,3.45,3,45
1802838360064, 1840, 45.151142,19,thursday,4.0,4,0
1802838360064, 1841, 37.3512366667,19,thursday,4.15,4,15
1802838360064, 1842, 45.1296387875,19,thursday,4.30,4,30
1802838360064, 1843, 47.5830548148,19,thursday,4.45,4,45
1802838360064, 1844, 46.0552052506,19,thursday,5.0,5,0
1802838360064, 1845, 44.4970355556,19,thursday,5.15,5,15
1802838360064, 1846, 42.3477213333,19,thursday,5.30,5,30
1802838360064, 1847, 41.0761855556,19,thursday,5.45,5,45
1802838360064, 1848, 41.7740415556,19,thursday,6.0,6,0
1802838360064, 1849, 36.5062377778,19,thursday,6.15,6,15
1802838360064, 1850, 33.8323473333,19,thursday,6.30,6,30
1802838360064, 1851, 34.2796131111,19,thursday,6.45,6,45
1802838360064, 1852, 34.9484133333,19,thursday,7.0,7,0
1802838360064, 1853, 29.5522995778,19,thursday,7.15,7,15
1802838360064, 1854, 17.983776,19,thursday,7.30,7,30
1802838360064, 1855, 15.0085760889,19,thursday,7.45,7,45
1802838360064, 1856, 22.4161401111,19,thursday,8.0,8,0
1802838360064, 1857, 25.4467045111,19,thursday,8.15,8,15
1802838360064, 1858, 17.2703258889,19,thursday,8.30,8,30
1802838360064, 1859, 12.3740668667,19,thursday,8.45,8,45
1802838360064, 1860, 17.5230572222,19,thursday,9.0,9,0
1802838360064, 1861, 27.6629206222,19,thursday,9.15,9,15
1802838360064, 1862, 32.608566,19,thursday,9.30,9,30
1802838360064, 1863, 32.8147017778,19,thursday,9.45,9,45
1802838360064, 1864, 32.0211288889,19,thursday,10.0,10,0
1802838360064, 1865, 32.9405979329,19,thursday,10.15,10,15
1802838360064, 1866, 35.1107740597,19,thursday,10.30,10,30
1802838360064, 1867, 34.8042121314,19,thursday,10.45,10,45
1802838360064, 1868, 34.5258144509,19,thursday,11.0,11,0
1802838360064, 1869, 32.9033277778,19,thursday,11.15,11,15
1802838360064, 1870, 30.9449892691,19,thursday,11.30,11,30
1802838360064, 1871, 30.7112846667,19,thursday,11.45,11,45
1802838360064, 1872, 31.3032930433,19,thursday,12.0,12,0
1802838360064, 1873, 33.358374,19,thursday,12.15,12,15
1802838360064, 1874, 33.0101584444,19,thursday,12.30,12,30
1802838360064, 1875, 28.8985002222,19,thursday,12.45,12,45
1802838360064, 1876, 31.4689393444,19,thursday,13.0,13,0
1802838360064, 1877, 36.722365,19,thursday,13.15,13,15
1802838360064, 1878, 32.8654888592,19,thursday,13.30,13,30
1802838360064, 1879, 33.0956287052,19,thursday,13.45,13,45
1802838360064, 1880, 35.0399287859,19,thursday,14.0,14,0
1802838360064, 1881, 33.6582294935,19,thursday,14.15,14,15
1802838360064, 1882, 30.5602709211,19,thursday,14.30,14,30
1802838360064, 1883, 30.9968700811,19,thursday,14.45,14,45
1802838360064, 1884, 33.5963304444,19,thursday,15.0,15,0
1802838360064, 1885, 36.4780135556,19,thursday,15.15,15,15
1802838360064, 1886, 36.2107624444,19,thursday,15.30,15,30
1802838360064, 1887, 31.5175728889,19,thursday,15.45,15,45
1802838360064, 1888, 26.2745057778,19,thursday,16.0,16,0
1802838360064, 1889, 25.3876382222,19,thursday,16.15,16,15
1802838360064, 1890, 27.5356913333,19,thursday,16.30,16,30
1802838360064, 1891, 27.2849437778,19,thursday,16.45,16,45
1802838360064, 1892, 28.2692286667,19,thursday,17.0,17,0
1802838360064, 1893, 29.9193795556,19,thursday,17.15,17,15
1802838360064, 1894, 30.0516986667,19,thursday,17.30,17,30
1802838360064, 1895, 28.0286493333,19,thursday,17.45,17,45
1802838360064, 1896, 26.3546633333,19,thursday,18.0,18,0
1802838360064, 1897, 26.549734,19,thursday,18.15,18,15
1802838360064, 1898, 28.7035015556,19,thursday,18.30,18,30
1802838360064, 1899, 32.6533995556,19,thursday,18.45,18,45
1802838360064, 1900, 36.2400446667,19,thursday,19.0,19,0
1802838360064, 1901, 38.0649493333,19,thursday,19.15,19,15
1802838360064, 1902, 39.9230693333,19,thursday,19.30,19,30
1802838360064, 1903, 40.5605826667,19,thursday,19.45,19,45
1802838360064, 1904, 41.7037755556,19,thursday,20.0,20,0
1802838360064, 1905, 45.5136524444,19,thursday,20.15,20,15
1802838360064, 1906, 44.0796582222,19,thursday,20.30,20,30
1802838360064, 1907, 40.204168,19,thursday,20.45,20,45
1802838360064, 1908, 37.109712,19,thursday,21.0,21,0
1802838360064, 1909, 34.593888,19,thursday,21.15,21,15
1802838360064, 1910, 34.6761235556,19,thursday,21.30,21,30
1802838360064, 1911, 40.2881535556,19,thursday,21.45,21,45
1802838360064, 1912, 45.0445062222,19,thursday,22.0,22,0
1802838360064, 1913, 40.2247357778,19,thursday,22.15,22,15
1802838360064, 1914, 35.9768775556,19,thursday,22.30,22,30
1802838360064, 1915, 38.3364257778,19,thursday,22.45,22,45
1802838360064, 1916, 39.2066126667,19,thursday,23.0,23,0
1802838360064, 1917, 35.8033402222,19,thursday,23.15,23,15
1802838360064, 1918, 36.2576584444,19,thursday,23.30,23,30
1802838360064, 1919, 37.5390642222,19,thursday,23.45,23,45
1802838360064, 1920, 37.7430313333,20,friday,0.0,0,0
1802838360064, 1921, 38.0524253333,20,friday,0.15,0,15
1802838360064, 1922, 37.1713231111,20,friday,0.30,0,30
1802838360064, 1923, 35.8551511111,20,friday,0.45,0,45
1802838360064, 1924, 34.4191146667,20,friday,1.0,1,0
1802838360064, 1925, 36.806482,20,friday,1.15,1,15
1802838360064, 1926, 37.3155966667,20,friday,1.30,1,30
1802838360064, 1927, 38.9727008889,20,friday,1.45,1,45
1802838360064, 1928, 38.5607368889,20,friday,2.0,2,0
1802838360064, 1929, 34.835416,20,friday,2.15,2,15
1802838360064, 1930, 38.8686006667,20,friday,2.30,2,30
1802838360064, 1931, 47.6883651111,20,friday,2.45,2,45
1802838360064, 1932, 45.1482642222,20,friday,3.0,3,0
1802838360064, 1933, 37.7015013333,20,friday,3.15,3,15
1802838360064, 1934, 36.1185175556,20,friday,3.30,3,30
1802838360064, 1935, 42.2962597778,20,friday,3.45,3,45
1802838360064, 1936, 48.2505608889,20,friday,4.0,4,0
1802838360064, 1937, 43.3776513333,20,friday,4.15,4,15
1802838360064, 1938, 42.3767775556,20,friday,4.30,4,30
1802838360064, 1939, 42.1254628889,20,friday,4.45,4,45
1802838360064, 1940, 38.0989322222,20,friday,5.0,5,0
1802838360064, 1941, 44.4481913333,20,friday,5.15,5,15
1802838360064, 1942, 54.5669404444,20,friday,5.30,5,30
1802838360064, 1943, 51.0388406667,20,friday,5.45,5,45
1802838360064, 1944, 38.2602202222,20,friday,6.0,6,0
1802838360064, 1945, 33.3672024444,20,friday,6.15,6,15
1802838360064, 1946, 35.8658257778,20,friday,6.30,6,30
1802838360064, 1947, 36.2543928889,20,friday,6.45,6,45
1802838360064, 1948, 31.4689531111,20,friday,7.0,7,0
1802838360064, 1949, 21.2000787778,20,friday,7.15,7,15
1802838360064, 1950, 15.8214636667,20,friday,7.30,7,30
1802838360064, 1951, 16.0670108889,20,friday,7.45,7,45
1802838360064, 1952, 21.5538251111,20,friday,8.0,8,0
1802838360064, 1953, 31.0529233333,20,friday,8.15,8,15
1802838360064, 1954, 33.07275,20,friday,8.30,8,30
1802838360064, 1955, 30.0533746667,20,friday,8.45,8,45
1802838360064, 1956, 25.9107644444,20,friday,9.0,9,0
1802838360064, 1957, 18.2366383778,20,friday,9.15,9,15
1802838360064, 1958, 15.5058914444,20,friday,9.30,9,30
1802838360064, 1959, 17.9614214222,20,friday,9.45,9,45
1802838360064, 1960, 17.3483207111,20,friday,10.0,10,0
1802838360064, 1961, 20.3629505333,20,friday,10.15,10,15
1802838360064, 1962, 30.6345497333,20,friday,10.30,10,30
1802838360064, 1963, 35.138006,20,friday,10.45,10,45
1802838360064, 1964, 33.1113151111,20,friday,11.0,11,0
1802838360064, 1965, 32.5125488889,20,friday,11.15,11,15
1802838360064, 1966, 35.6174928889,20,friday,11.30,11,30
1802838360064, 1967, 37.337524,20,friday,11.45,11,45
1802838360064, 1968, 32.3933028889,20,friday,12.0,12,0
1802838360064, 1969, 29.9141897778,20,friday,12.15,12,15
1802838360064, 1970, 30.6173273333,20,friday,12.30,12,30
1802838360064, 1971, 33.7588788889,20,friday,12.45,12,45
1802838360064, 1972, 34.7107644444,20,friday,13.0,13,0
1802838360064, 1973, 30.7761633333,20,friday,13.15,13,15
1802838360064, 1974, 31.5542024444,20,friday,13.30,13,30
1802838360064, 1975, 33.4231442222,20,friday,13.45,13,45
1802838360064, 1976, 36.3266064444,20,friday,14.0,14,0
1802838360064, 1977, 39.3441373333,20,friday,14.15,14,15
1802838360064, 1978, 37.9156242222,20,friday,14.30,14,30
1802838360064, 1979, 37.1592153333,20,friday,14.45,14,45
1802838360064, 1980, 34.7031646667,20,friday,15.0,15,0
1802838360064, 1981, 29.6451424444,20,friday,15.15,15,15
1802838360064, 1982, 32.1025682222,20,friday,15.30,15,30
1802838360064, 1983, 33.8122444444,20,friday,15.45,15,45
1802838360064, 1984, 29.7567282222,20,friday,16.0,16,0
1802838360064, 1985, 28.8747535556,20,friday,16.15,16,15
1802838360064, 1986, 33.0682273333,20,friday,16.30,16,30
1802838360064, 1987, 37.3615633333,20,friday,16.45,16,45
1802838360064, 1988, 34.5131604609,20,friday,17.0,17,0
1802838360064, 1989, 29.9883686667,20,friday,17.15,17,15
1802838360064, 1990, 28.8778599772,20,friday,17.30,17,30
1802838360064, 1991, 30.5233068889,20,friday,17.45,17,45
1802838360064, 1992, 27.9539297778,20,friday,18.0,18,0
1802838360064, 1993, 24.1595468889,20,friday,18.15,18,15
1802838360064, 1994, 28.105434,20,friday,18.30,18,30
1802838360064, 1995, 33.2467268889,20,friday,18.45,18,45
1802838360064, 1996, 36.2804673333,20,friday,19.0,19,0
1802838360064, 1997, 39.0459586667,20,friday,19.15,19,15
1802838360064, 1998, 37.6988853333,20,friday,19.30,19,30
1802838360064, 1999, 33.6550122222,20,friday,19.45,19,45
1802838360064, 2000, 34.7699546667,20,friday,20.0,20,0
1802838360064, 2001, 36.1629648889,20,friday,20.15,20,15
1802838360064, 2002, 35.6348684444,20,friday,20.30,20,30
1802838360064, 2003, 37.7110126667,20,friday,20.45,20,45
1802838360064, 2004, 37.9488784444,20,friday,21.0,21,0
1802838360064, 2005, 38.3585297778,20,friday,21.15,21,15
1802838360064, 2006, 42.0766,20,friday,21.30,21,30
1802838360064, 2007, 42.3423044444,20,friday,21.45,21,45
1802838360064, 2008, 38.5221675556,20,friday,22.0,22,0
1802838360064, 2009, 36.1489468889,20,friday,22.15,22,15
1802838360064, 2010, 36.2060744444,20,friday,22.30,22,30
1802838360064, 2011, 36.4271046561,20,friday,22.45,22,45
1802838360064, 2012, 39.0712022948,20,friday,23.0,23,0
1802838360064, 2013, 44.1895512714,20,friday,23.15,23,15
1802838360064, 2014, 44.8903081708,20,friday,23.30,23,30
1802838360064, 2015, 41.2010651111,20,friday,23.45,23,45
1802838360064, 2016, 43.7408377778,21,saturday,0.0,0,0
1802838360064, 2017, 49.8902524444,21,saturday,0.15,0,15
1802838360064, 2018, 46.8139093333,21,saturday,0.30,0,30
1802838360064, 2019, 42.6876053333,21,saturday,0.45,0,45
1802838360064, 2020, 42.0382813333,21,saturday,1.0,1,0
1802838360064, 2021, 43.2429213333,21,saturday,1.15,1,15
1802838360064, 2022, 40.7886891111,21,saturday,1.30,1,30
1802838360064, 2023, 44.8347951111,21,saturday,1.45,1,45
1802838360064, 2024, 46.4219244444,21,saturday,2.0,2,0
1802838360064, 2025, 38.5954793333,21,saturday,2.15,2,15
1802838360064, 2026, 35.795152,21,saturday,2.30,2,30
1802838360064, 2027, 42.1041477778,21,saturday,2.45,2,45
1802838360064, 2028, 49.9755213333,21,saturday,3.0,3,0
1802838360064, 2029, 47.0615711111,21,saturday,3.15,3,15
1802838360064, 2030, 41.0651993333,21,saturday,3.30,3,30
1802838360064, 2031, 43.9491002222,21,saturday,3.45,3,45
1802838360064, 2032, 45.7904466667,21,saturday,4.0,4,0
1802838360064, 2033, 44.9508966667,21,saturday,4.15,4,15
1802838360064, 2034, 44.9671553333,21,saturday,4.30,4,30
1802838360064, 2035, 46.8848615556,21,saturday,4.45,4,45
1802838360064, 2036, 41.8185906667,21,saturday,5.0,5,0
1802838360064, 2037, 39.3787382222,21,saturday,5.15,5,15
1802838360064, 2038, 49.5505846667,21,saturday,5.30,5,30
1802838360064, 2039, 51.3840115556,21,saturday,5.45,5,45
1802838360064, 2040, 41.4259864444,21,saturday,6.0,6,0
1802838360064, 2041, 37.6444182222,21,saturday,6.15,6,15
1802838360064, 2042, 41.2182788889,21,saturday,6.30,6,30
1802838360064, 2043, 37.944196,21,saturday,6.45,6,45
1802838360064, 2044, 35.6294604444,21,saturday,7.0,7,0
1802838360064, 2045, 34.5131457778,21,saturday,7.15,7,15
1802838360064, 2046, 32.6244042222,21,saturday,7.30,7,30
1802838360064, 2047, 32.0425406667,21,saturday,7.45,7,45
1802838360064, 2048, 34.6615151111,21,saturday,8.0,8,0
1802838360064, 2049, 34.9014413333,21,saturday,8.15,8,15
1802838360064, 2050, 29.6301224444,21,saturday,8.30,8,30
1802838360064, 2051, 29.5460973333,21,saturday,8.45,8,45
1802838360064, 2052, 33.7769186667,21,saturday,9.0,9,0
1802838360064, 2053, 33.5489275556,21,saturday,9.15,9,15
1802838360064, 2054, 31.1612251111,21,saturday,9.30,9,30
1802838360064, 2055, 32.6247448068,21,saturday,9.45,9,45
1802838360064, 2056, 36.0572161905,21,saturday,10.0,10,0
1802838360064, 2057, 35.3143959836,21,saturday,10.15,10,15
1802838360064, 2058, 31.2314797531,21,saturday,10.30,10,30
